,factory_line,time,temperature,humidity,electrical_energy
754,LINE1_PROC1,2020-12-23 06:18:42,26.1,34.0,519.0
755,LINE1_PROC1,2020-12-23 06:18:44,26.1,34.0,518.0
756,LINE1_PROC1,2020-12-23 06:18:45,28.9,35.0,518.0
757,LINE1_PROC1,2020-12-23 06:18:47,28.9,35.0,518.0
758,LINE1_PROC1,2020-12-23 06:18:48,26.1,34.0,517.0
759,LINE1_PROC1,2020-12-23 06:18:49,26.1,34.0,518.0
760,LINE1_PROC1,2020-12-23 06:18:51,26.1,34.0,519.0
761,LINE1_PROC1,2020-12-23 06:18:52,26.1,34.0,517.0
762,LINE1_PROC1,2020-12-23 06:18:54,26.1,34.0,518.0
763,LINE1_PROC1,2020-12-23 06:18:55,26.1,34.0,517.0
764,LINE1_PROC1,2020-12-23 06:18:56,26.0,34.0,518.0
765,LINE1_PROC1,2020-12-23 06:18:58,26.0,34.0,518.0
766,LINE1_PROC1,2020-12-23 06:18:59,26.3,34.0,517.0
767,LINE1_PROC1,2020-12-23 06:19:01,26.3,34.0,517.0
768,LINE1_PROC1,2020-12-23 06:19:02,26.1,34.0,518.0
769,LINE1_PROC1,2020-12-23 06:19:04,26.1,34.0,518.0
770,LINE1_PROC1,2020-12-23 06:19:05,26.1,33.0,519.0
771,LINE1_PROC1,2020-12-23 06:19:06,26.1,33.0,517.0
772,LINE1_PROC1,2020-12-23 06:19:08,26.1,33.0,518.0
773,LINE1_PROC1,2020-12-23 06:19:09,26.1,33.0,517.0
774,LINE1_PROC1,2020-12-23 06:19:11,26.0,33.0,518.0
775,LINE1_PROC1,2020-12-23 06:19:12,26.0,33.0,517.0
776,LINE1_PROC1,2020-12-23 06:19:13,26.1,33.0,519.0
777,LINE1_PROC1,2020-12-23 06:19:15,26.1,33.0,517.0
778,LINE1_PROC1,2020-12-23 06:19:16,26.1,33.0,518.0
779,LINE1_PROC1,2020-12-23 06:19:18,26.1,33.0,518.0
780,LINE1_PROC1,2020-12-23 06:19:19,26.0,33.0,519.0
781,LINE1_PROC1,2020-12-23 06:19:20,26.0,33.0,518.0
782,LINE1_PROC1,2020-12-23 06:19:22,26.0,33.0,518.0
783,LINE1_PROC1,2020-12-23 06:19:23,26.0,33.0,518.0
784,LINE1_PROC1,2020-12-23 06:19:25,26.1,33.0,518.0
785,LINE1_PROC1,2020-12-23 06:19:26,26.1,33.0,517.0
786,LINE1_PROC1,2020-12-23 06:19:28,26.1,34.0,519.0
787,LINE1_PROC1,2020-12-23 06:19:29,26.1,34.0,518.0
788,LINE1_PROC1,2020-12-23 06:19:30,26.0,34.0,518.0
789,LINE1_PROC1,2020-12-23 06:19:32,26.0,34.0,516.0
790,LINE1_PROC1,2020-12-23 06:19:33,26.0,33.0,518.0
791,LINE1_PROC1,2020-12-23 06:19:34,26.0,33.0,518.0
792,LINE1_PROC1,2020-12-23 06:19:36,26.1,33.0,519.0
793,LINE1_PROC1,2020-12-23 06:19:37,26.1,33.0,517.0
794,LINE1_PROC1,2020-12-23 06:19:39,26.1,33.0,517.0
795,LINE1_PROC1,2020-12-23 06:19:40,26.1,33.0,517.0
796,LINE1_PROC1,2020-12-23 06:19:42,26.0,33.0,518.0
797,LINE1_PROC1,2020-12-23 06:19:44,26.0,33.0,517.0
798,LINE1_PROC1,2020-12-23 06:19:45,26.0,33.0,520.0
799,LINE1_PROC1,2020-12-23 06:19:46,26.0,33.0,518.0
800,LINE1_PROC1,2020-12-23 06:19:48,26.0,33.0,517.0
801,LINE1_PROC1,2020-12-23 06:19:49,26.0,33.0,516.0
802,LINE1_PROC1,2020-12-23 06:19:51,26.0,33.0,518.0
803,LINE1_PROC1,2020-12-23 06:19:52,26.0,33.0,517.0
804,LINE1_PROC1,2020-12-23 06:19:53,26.0,34.0,518.0
805,LINE1_PROC1,2020-12-23 06:19:55,26.0,34.0,518.0
806,LINE1_PROC1,2020-12-23 06:19:56,26.0,34.0,519.0
807,LINE1_PROC1,2020-12-23 06:19:58,26.0,34.0,517.0
808,LINE1_PROC1,2020-12-23 06:19:59,26.0,34.0,517.0
809,LINE1_PROC1,2020-12-23 06:20:00,26.0,34.0,517.0
810,LINE1_PROC1,2020-12-23 06:20:02,26.0,34.0,517.0
811,LINE1_PROC1,2020-12-23 06:20:03,26.0,34.0,516.0
812,LINE1_PROC1,2020-12-23 06:20:05,26.0,34.0,518.0
813,LINE1_PROC1,2020-12-23 06:20:06,26.0,34.0,516.0
814,LINE1_PROC1,2020-12-23 06:20:07,26.0,34.0,519.0
815,LINE1_PROC1,2020-12-23 06:20:09,26.0,34.0,516.0
816,LINE1_PROC1,2020-12-23 06:20:10,26.0,34.0,517.0
817,LINE1_PROC1,2020-12-23 06:20:12,26.0,34.0,518.0
818,LINE1_PROC1,2020-12-23 06:20:13,26.0,33.0,519.0
819,LINE1_PROC1,2020-12-23 06:20:14,26.0,33.0,518.0
820,LINE1_PROC1,2020-12-23 06:20:16,26.0,34.0,518.0
821,LINE1_PROC1,2020-12-23 06:20:17,26.0,34.0,516.0
822,LINE1_PROC1,2020-12-23 06:20:19,25.2,32.0,519.0
823,LINE1_PROC1,2020-12-23 06:20:20,25.2,32.0,518.0
824,LINE1_PROC1,2020-12-23 06:20:21,26.0,34.0,519.0
825,LINE1_PROC1,2020-12-23 06:20:23,26.0,34.0,518.0
826,LINE1_PROC1,2020-12-23 06:20:24,26.0,33.0,518.0
827,LINE1_PROC1,2020-12-23 06:20:26,26.0,33.0,518.0
828,LINE1_PROC1,2020-12-23 06:20:27,26.0,33.0,519.0
829,LINE1_PROC1,2020-12-23 06:20:29,26.0,33.0,517.0
830,LINE1_PROC1,2020-12-23 06:20:30,26.0,33.0,519.0
831,LINE1_PROC1,2020-12-23 06:20:31,26.0,33.0,518.0
832,LINE1_PROC1,2020-12-23 06:20:33,26.0,33.0,517.0
833,LINE1_PROC1,2020-12-23 06:20:34,26.0,33.0,517.0
834,LINE1_PROC1,2020-12-23 06:20:36,26.0,33.0,518.0
835,LINE1_PROC1,2020-12-23 06:20:37,26.0,33.0,517.0
836,LINE1_PROC1,2020-12-23 06:20:39,26.1,33.0,519.0
837,LINE1_PROC1,2020-12-23 06:20:41,26.6,33.0,518.0
838,LINE1_PROC1,2020-12-23 06:20:42,26.6,33.0,518.0
839,LINE1_PROC1,2020-12-23 06:20:43,26.0,34.0,518.0
840,LINE1_PROC1,2020-12-23 06:20:45,26.0,34.0,518.0
841,LINE1_PROC1,2020-12-23 06:20:46,26.0,33.0,517.0
842,LINE1_PROC1,2020-12-23 06:20:48,26.0,33.0,518.0
843,LINE1_PROC1,2020-12-23 06:20:49,26.1,33.0,516.0
844,LINE1_PROC1,2020-12-23 06:20:50,26.1,33.0,517.0
845,LINE1_PROC1,2020-12-23 06:20:52,26.1,33.0,518.0
846,LINE1_PROC1,2020-12-23 06:20:53,26.1,33.0,518.0
847,LINE1_PROC1,2020-12-23 06:20:55,26.1,33.0,519.0
848,LINE1_PROC1,2020-12-23 06:20:56,26.1,33.0,518.0
849,LINE1_PROC1,2020-12-23 06:20:57,26.0,33.0,518.0
850,LINE1_PROC1,2020-12-23 06:20:59,26.0,33.0,518.0
851,LINE1_PROC1,2020-12-23 06:21:00,26.0,33.0,517.0
852,LINE1_PROC1,2020-12-23 06:21:02,26.0,33.0,516.0
853,LINE1_PROC2,2020-12-23 05:59:44,27.2,33.2,519.4
854,LINE1_PROC2,2020-12-23 05:59:45,26.5,33.0,520.8
855,LINE1_PROC2,2020-12-23 05:59:46,26.9,33.4,521.6
856,LINE1_PROC2,2020-12-23 05:59:48,27.5,32.7,518.7
857,LINE1_PROC2,2020-12-23 05:59:49,26.8,32.9,522.7
858,LINE1_PROC2,2020-12-23 05:59:51,26.6,32.7,519.2
859,LINE1_PROC2,2020-12-23 05:59:52,27.0,34.5,524.1
860,LINE1_PROC2,2020-12-23 05:59:54,27.5,34.3,520.7
861,LINE1_PROC2,2020-12-23 05:59:55,27.6,33.3,522.9
862,LINE1_PROC2,2020-12-23 05:59:56,27.4,33.3,520.0
863,LINE1_PROC2,2020-12-23 05:59:58,26.3,34.0,511.5
864,LINE1_PROC2,2020-12-23 05:59:59,26.2,33.9,523.4
865,LINE1_PROC2,2020-12-23 06:00:01,26.7,33.6,522.5
866,LINE1_PROC2,2020-12-23 06:00:02,26.3,34.3,520.2
867,LINE1_PROC2,2020-12-23 06:00:03,28.0,33.8,521.4
868,LINE1_PROC2,2020-12-23 06:00:05,27.5,34.0,523.1
869,LINE1_PROC2,2020-12-23 06:00:06,26.3,33.5,521.4
870,LINE1_PROC2,2020-12-23 06:00:08,26.2,34.3,520.8
871,LINE1_PROC2,2020-12-23 06:00:09,27.1,33.9,520.6
872,LINE1_PROC2,2020-12-23 06:00:10,27.2,34.1,520.9
873,LINE1_PROC2,2020-12-23 06:00:12,26.4,34.0,523.6
874,LINE1_PROC2,2020-12-23 06:00:13,26.7,34.1,521.9
875,LINE1_PROC2,2020-12-23 06:00:15,27.2,34.2,523.7
876,LINE1_PROC2,2020-12-23 06:00:16,27.5,34.2,523.4
877,LINE1_PROC2,2020-12-23 06:00:17,26.8,33.8,523.1
878,LINE1_PROC2,2020-12-23 06:00:19,26.4,34.4,521.5
879,LINE1_PROC2,2020-12-23 06:00:20,27.2,33.9,522.0
880,LINE1_PROC2,2020-12-23 06:00:22,26.2,33.8,520.2
881,LINE1_PROC2,2020-12-23 06:00:23,26.4,33.8,521.8
882,LINE1_PROC2,2020-12-23 06:00:25,27.1,34.1,520.4
883,LINE1_PROC2,2020-12-23 06:00:26,26.6,34.3,521.9
884,LINE1_PROC2,2020-12-23 06:00:27,26.3,34.3,519.8
885,LINE1_PROC2,2020-12-23 06:00:29,26.9,33.8,523.0
886,LINE1_PROC2,2020-12-23 06:00:30,27.1,33.7,516.2
887,LINE1_PROC2,2020-12-23 06:00:32,27.2,34.5,521.7
888,LINE1_PROC2,2020-12-23 06:00:33,26.2,34.0,518.3
889,LINE1_PROC2,2020-12-23 06:00:34,27.1,34.2,519.7
890,LINE1_PROC2,2020-12-23 06:00:36,26.0,34.5,520.6
891,LINE1_PROC2,2020-12-23 06:00:38,26.2,34.1,521.1
892,LINE1_PROC2,2020-12-23 06:00:41,26.8,34.4,520.1
893,LINE1_PROC2,2020-12-23 06:00:42,26.8,33.8,524.2
894,LINE1_PROC2,2020-12-23 06:00:44,26.8,34.4,520.8
895,LINE1_PROC2,2020-12-23 06:00:47,26.9,34.3,521.9
896,LINE1_PROC2,2020-12-23 06:00:48,26.9,32.7,521.3
897,LINE1_PROC2,2020-12-23 06:00:50,27.0,33.5,520.3
898,LINE1_PROC2,2020-12-23 06:00:51,26.5,34.2,522.9
899,LINE1_PROC2,2020-12-23 06:00:53,27.2,34.1,520.6
900,LINE1_PROC2,2020-12-23 06:00:55,26.8,33.4,524.4
901,LINE1_PROC2,2020-12-23 06:00:57,26.9,32.9,519.7
902,LINE1_PROC2,2020-12-23 06:00:59,26.2,33.4,518.6
903,LINE1_PROC2,2020-12-23 06:01:01,26.7,33.1,523.7
904,LINE1_PROC2,2020-12-23 06:01:03,27.0,32.6,524.0
905,LINE1_PROC2,2020-12-23 06:01:05,27.4,32.7,521.4
906,LINE1_PROC2,2020-12-23 06:01:07,26.0,33.3,525.4
907,LINE1_PROC2,2020-12-23 06:01:09,27.2,32.6,517.3
908,LINE1_PROC2,2020-12-23 06:01:10,26.1,33.6,520.5
909,LINE1_PROC2,2020-12-23 06:01:11,26.4,34.0,521.8
910,LINE1_PROC2,2020-12-23 06:01:13,26.2,34.2,523.1
911,LINE1_PROC2,2020-12-23 06:01:14,26.2,33.9,521.7
912,LINE1_PROC2,2020-12-23 06:01:16,26.4,34.1,520.2
913,LINE1_PROC2,2020-12-23 06:01:17,27.0,33.6,522.7
914,LINE1_PROC2,2020-12-23 06:01:18,26.7,33.5,523.4
915,LINE1_PROC2,2020-12-23 06:01:20,26.3,33.9,522.6
916,LINE1_PROC2,2020-12-23 06:01:21,26.9,33.8,520.1
917,LINE1_PROC2,2020-12-23 06:01:23,27.1,33.9,523.2
918,LINE1_PROC2,2020-12-23 06:01:24,26.2,33.5,520.1
919,LINE1_PROC2,2020-12-23 06:01:25,27.1,33.1,519.3
920,LINE1_PROC2,2020-12-23 06:01:27,26.2,33.9,520.7
921,LINE1_PROC2,2020-12-23 06:01:28,26.4,34.1,517.2
922,LINE1_PROC2,2020-12-23 06:01:30,27.1,34.0,521.0
923,LINE1_PROC2,2020-12-23 06:01:31,26.1,33.7,519.1
924,LINE1_PROC2,2020-12-23 06:01:32,27.2,33.5,521.6
925,LINE1_PROC2,2020-12-23 06:01:34,26.5,34.0,517.3
926,LINE1_PROC2,2020-12-23 06:01:35,26.8,33.9,521.8
927,LINE1_PROC2,2020-12-23 06:01:37,25.9,33.6,519.6
928,LINE1_PROC2,2020-12-23 06:01:38,26.3,34.3,524.4
929,LINE1_PROC2,2020-12-23 06:01:40,26.3,34.4,518.2
930,LINE1_PROC2,2020-12-23 06:01:41,26.6,34.4,525.4
931,LINE1_PROC2,2020-12-23 06:01:42,26.8,34.1,519.2
932,LINE1_PROC2,2020-12-23 06:01:44,26.5,33.7,518.5
933,LINE1_PROC2,2020-12-23 06:01:45,26.6,34.4,517.6
934,LINE1_PROC2,2020-12-23 06:01:47,26.4,34.3,518.4
935,LINE1_PROC2,2020-12-23 06:01:48,26.1,33.8,520.7
936,LINE1_PROC2,2020-12-23 06:01:49,26.0,34.3,517.5
937,LINE1_PROC2,2020-12-23 06:01:51,26.5,34.3,518.7
938,LINE1_PROC2,2020-12-23 06:01:52,26.4,34.4,523.0
939,LINE1_PROC2,2020-12-23 06:01:54,27.1,33.7,521.2
940,LINE1_PROC2,2020-12-23 06:01:55,26.5,33.8,522.7
941,LINE1_PROC2,2020-12-23 06:01:57,26.5,34.2,521.8
942,LINE1_PROC2,2020-12-23 06:01:58,26.5,34.3,520.7
943,LINE1_PROC2,2020-12-23 06:01:59,26.0,34.0,521.9
944,LINE1_PROC2,2020-12-23 06:02:01,27.1,34.1,522.0
945,LINE1_PROC2,2020-12-23 06:02:02,26.6,33.8,519.7
946,LINE1_PROC2,2020-12-23 06:02:04,27.2,34.4,521.6
947,LINE1_PROC2,2020-12-23 06:02:05,26.7,33.7,523.0
948,LINE1_PROC2,2020-12-23 06:02:06,26.9,35.5,517.5
949,LINE1_PROC2,2020-12-23 06:02:08,26.2,34.7,518.2
950,LINE1_PROC2,2020-12-23 06:02:09,26.4,33.8,522.8
951,LINE1_PROC2,2020-12-23 06:02:11,26.8,34.1,522.2
952,LINE1_PROC2,2020-12-23 06:02:12,26.5,34.2,521.1
953,LINE1_PROC2,2020-12-23 06:02:14,26.1,33.9,521.3
954,LINE1_PROC2,2020-12-23 06:02:15,27.1,34.0,520.6
955,LINE1_PROC2,2020-12-23 06:02:16,26.3,34.3,518.4
956,LINE1_PROC2,2020-12-23 06:02:18,27.1,33.9,520.7
957,LINE1_PROC2,2020-12-23 06:02:19,27.3,34.2,520.1
958,LINE1_PROC2,2020-12-23 06:02:21,27.3,34.3,521.6
959,LINE1_PROC2,2020-12-23 06:02:22,26.2,33.5,523.9
960,LINE1_PROC2,2020-12-23 06:02:23,26.8,34.0,523.0
961,LINE1_PROC2,2020-12-23 06:02:25,27.2,33.8,522.8
962,LINE1_PROC2,2020-12-23 06:02:26,26.1,34.2,522.7
963,LINE1_PROC2,2020-12-23 06:02:28,27.0,33.8,518.1
964,LINE1_PROC2,2020-12-23 06:02:29,25.2,32.5,521.6
965,LINE1_PROC2,2020-12-23 06:02:31,26.1,33.4,517.8
966,LINE1_PROC2,2020-12-23 06:02:32,26.0,33.6,522.7
967,LINE1_PROC2,2020-12-23 06:02:33,27.0,34.1,518.5
968,LINE1_PROC2,2020-12-23 06:02:35,26.3,33.8,524.9
969,LINE1_PROC2,2020-12-23 06:02:36,26.5,34.4,520.0
970,LINE1_PROC2,2020-12-23 06:02:38,26.3,34.3,520.4
971,LINE1_PROC2,2020-12-23 06:02:39,27.2,34.3,516.5
972,LINE1_PROC2,2020-12-23 06:02:40,25.2,32.6,521.1
973,LINE1_PROC2,2020-12-23 06:02:42,25.1,33.2,522.2
974,LINE1_PROC2,2020-12-23 06:02:43,26.7,34.2,519.5
975,LINE1_PROC2,2020-12-23 06:02:45,26.1,34.3,517.5
976,LINE1_PROC2,2020-12-23 06:02:46,26.6,33.6,518.7
977,LINE1_PROC2,2020-12-23 06:02:48,27.3,34.2,521.0
978,LINE1_PROC2,2020-12-23 06:02:49,26.5,33.5,520.8
979,LINE1_PROC2,2020-12-23 06:02:50,27.2,33.7,520.5
980,LINE1_PROC2,2020-12-23 06:02:52,26.5,34.4,520.5
981,LINE1_PROC2,2020-12-23 06:02:53,26.5,33.9,522.7
982,LINE1_PROC2,2020-12-23 06:02:55,27.1,33.9,520.9
983,LINE1_PROC2,2020-12-23 06:02:56,27.2,33.8,522.3
984,LINE1_PROC2,2020-12-23 06:02:57,27.0,33.7,519.6
985,LINE1_PROC2,2020-12-23 06:02:59,26.5,33.7,518.2
986,LINE1_PROC2,2020-12-23 06:03:00,26.9,33.9,517.1
987,LINE1_PROC2,2020-12-23 06:03:02,26.4,33.6,516.5
988,LINE1_PROC2,2020-12-23 06:03:04,26.8,33.5,523.7
989,LINE1_PROC2,2020-12-23 06:03:05,26.4,34.3,518.8
990,LINE1_PROC2,2020-12-23 06:03:06,27.4,34.3,521.1
991,LINE1_PROC2,2020-12-23 06:03:08,27.2,33.9,522.5
992,LINE1_PROC2,2020-12-23 06:03:09,25.9,33.9,519.8
993,LINE1_PROC2,2020-12-23 06:03:10,26.7,34.2,522.2
994,LINE1_PROC2,2020-12-23 06:03:12,25.9,33.9,523.5
995,LINE1_PROC2,2020-12-23 06:03:13,26.5,34.2,519.3
996,LINE1_PROC2,2020-12-23 06:03:15,27.1,33.7,518.1
997,LINE1_PROC2,2020-12-23 06:03:16,26.3,33.7,521.5
998,LINE1_PROC2,2020-12-23 06:03:18,26.0,33.8,521.4
999,LINE1_PROC2,2020-12-23 06:03:19,26.2,34.4,518.5
1000,LINE1_PROC2,2020-12-23 06:03:20,25.7,33.6,522.8
1001,LINE1_PROC2,2020-12-23 06:03:22,26.0,33.9,518.3
1002,LINE1_PROC2,2020-12-23 06:03:23,27.0,34.4,521.0
1003,LINE1_PROC2,2020-12-23 06:03:25,26.5,34.4,518.9
1004,LINE1_PROC2,2020-12-23 06:03:26,26.8,33.7,520.8
1005,LINE1_PROC2,2020-12-23 06:03:27,26.1,34.1,518.2
1006,LINE1_PROC2,2020-12-23 06:03:29,26.2,33.8,521.9
1007,LINE1_PROC2,2020-12-23 06:03:30,25.9,33.5,520.2
1008,LINE1_PROC2,2020-12-23 06:03:32,27.0,33.5,522.2
1009,LINE1_PROC2,2020-12-23 06:03:33,27.2,33.8,521.3
1010,LINE1_PROC2,2020-12-23 06:03:35,26.4,34.3,522.4
1011,LINE1_PROC2,2020-12-23 06:03:36,25.9,34.3,519.2
1012,LINE1_PROC2,2020-12-23 06:03:37,26.8,34.4,522.7
1013,LINE1_PROC2,2020-12-23 06:03:39,26.9,33.9,519.7
1014,LINE1_PROC2,2020-12-23 06:03:40,27.2,34.3,517.6
1015,LINE1_PROC2,2020-12-23 06:03:42,26.6,34.0,520.7
1016,LINE1_PROC2,2020-12-23 06:03:43,27.4,32.6,520.0
1017,LINE1_PROC2,2020-12-23 06:03:44,26.7,33.2,517.4
1018,LINE1_PROC2,2020-12-23 06:03:46,26.4,33.3,520.0
1019,LINE1_PROC2,2020-12-23 06:03:47,26.8,32.5,516.2
1020,LINE1_PROC2,2020-12-23 06:03:49,26.2,33.1,521.7
1021,LINE1_PROC2,2020-12-23 06:03:50,27.4,32.5,522.1
1022,LINE1_PROC2,2020-12-23 06:03:51,26.1,33.1,520.0
1023,LINE1_PROC2,2020-12-23 06:03:53,26.3,32.9,520.9
1024,LINE1_PROC2,2020-12-23 06:03:54,26.5,34.5,523.4
1025,LINE1_PROC2,2020-12-23 06:03:56,26.0,34.4,520.5
1026,LINE1_PROC2,2020-12-23 06:03:57,26.4,34.1,524.2
1027,LINE1_PROC2,2020-12-23 06:03:59,26.9,33.5,522.2
1028,LINE1_PROC2,2020-12-23 06:04:02,27.2,34.1,523.7
1029,LINE1_PROC2,2020-12-23 06:04:04,26.1,34.2,517.9
1030,LINE1_PROC2,2020-12-23 06:04:05,27.0,33.9,523.0
1031,LINE1_PROC2,2020-12-23 06:04:06,26.0,34.2,520.1
1032,LINE1_PROC2,2020-12-23 06:04:08,26.0,33.9,520.7
1033,LINE1_PROC2,2020-12-23 06:04:09,26.1,34.2,518.6
1034,LINE1_PROC2,2020-12-23 06:04:11,26.8,34.2,523.3
1035,LINE1_PROC2,2020-12-23 06:04:12,26.1,33.7,521.1
1036,LINE1_PROC2,2020-12-23 06:04:13,27.1,34.4,520.3
1037,LINE1_PROC2,2020-12-23 06:04:15,27.3,34.3,521.6
1038,LINE1_PROC2,2020-12-23 06:04:16,26.9,33.8,519.9
1039,LINE1_PROC2,2020-12-23 06:04:18,27.2,33.8,521.5
1040,LINE1_PROC2,2020-12-23 06:04:20,27.2,34.0,520.1
1041,LINE1_PROC2,2020-12-23 06:04:21,27.1,33.5,519.2
1042,LINE1_PROC2,2020-12-23 06:04:23,26.2,34.4,519.6
1043,LINE1_PROC2,2020-12-23 06:04:24,26.4,34.0,520.7
1044,LINE1_PROC2,2020-12-23 06:04:26,27.2,34.2,521.6
1045,LINE1_PROC2,2020-12-23 06:04:27,26.2,33.7,521.2
1046,LINE1_PROC2,2020-12-23 06:04:29,29.8,36.2,521.0
1047,LINE1_PROC2,2020-12-23 06:04:30,29.6,36.2,519.4
1048,LINE1_PROC2,2020-12-23 06:04:31,26.3,33.8,520.5
1049,LINE1_PROC2,2020-12-23 06:04:33,26.0,34.2,519.8
1050,LINE1_PROC2,2020-12-23 06:04:34,27.3,33.6,520.2
1051,LINE1_PROC2,2020-12-23 06:04:36,26.8,33.8,521.8
1052,LINE1_PROC2,2020-12-23 06:04:37,26.2,34.1,523.3
1053,LINE1_PROC2,2020-12-23 06:04:38,27.2,33.7,516.9
1054,LINE1_PROC2,2020-12-23 06:04:40,27.3,33.8,517.9
1055,LINE1_PROC2,2020-12-23 06:04:41,26.4,33.9,520.7
1056,LINE1_PROC2,2020-12-23 06:04:43,26.5,33.7,518.2
1057,LINE1_PROC2,2020-12-23 06:04:44,27.2,34.4,518.1
1058,LINE1_PROC2,2020-12-23 06:04:45,26.8,33.8,519.7
1059,LINE1_PROC2,2020-12-23 06:04:47,27.0,34.4,524.3
1060,LINE1_PROC2,2020-12-23 06:04:48,26.7,33.9,518.8
1061,LINE1_PROC2,2020-12-23 06:04:50,26.3,33.9,518.7
1062,LINE1_PROC2,2020-12-23 06:04:51,27.2,34.4,522.1
1063,LINE1_PROC2,2020-12-23 06:04:53,26.6,34.3,521.8
1064,LINE1_PROC2,2020-12-23 06:04:54,25.4,32.7,520.5
1065,LINE1_PROC2,2020-12-23 06:04:55,24.7,33.1,521.8
1066,LINE1_PROC2,2020-12-23 06:04:57,26.0,33.6,521.2
1067,LINE1_PROC2,2020-12-23 06:04:58,25.9,34.4,520.3
1068,LINE1_PROC2,2020-12-23 06:05:00,26.1,34.3,517.5
1069,LINE1_PROC2,2020-12-23 06:05:01,27.1,33.7,521.7
1070,LINE1_PROC2,2020-12-23 06:05:03,26.6,33.5,518.1
1071,LINE1_PROC2,2020-12-23 06:05:04,27.1,34.5,518.1
1072,LINE1_PROC2,2020-12-23 06:05:06,27.3,33.6,523.2
1073,LINE1_PROC2,2020-12-23 06:05:07,27.1,33.6,520.8
1074,LINE1_PROC2,2020-12-23 06:05:09,26.1,33.8,519.2
1075,LINE1_PROC2,2020-12-23 06:05:10,27.0,33.7,518.2
1076,LINE1_PROC2,2020-12-23 06:05:11,26.7,34.0,523.0
1077,LINE1_PROC2,2020-12-23 06:05:13,26.7,34.0,522.1
1078,LINE1_PROC2,2020-12-23 06:05:14,27.1,33.9,518.1
1079,LINE1_PROC2,2020-12-23 06:05:16,26.8,34.1,518.2
1080,LINE1_PROC2,2020-12-23 06:05:17,26.2,33.7,519.8
1081,LINE1_PROC2,2020-12-23 06:05:19,26.4,33.7,522.8
1082,LINE1_PROC2,2020-12-23 06:05:20,27.1,34.0,520.9
1083,LINE1_PROC2,2020-12-23 06:05:21,27.4,34.1,521.2
1084,LINE1_PROC2,2020-12-23 06:05:23,26.8,34.1,523.4
1085,LINE1_PROC2,2020-12-23 06:05:24,27.3,34.0,518.8
1086,LINE1_PROC2,2020-12-23 06:05:26,27.0,33.8,520.1
1087,LINE1_PROC2,2020-12-23 06:05:27,27.0,34.1,518.4
1088,LINE1_PROC2,2020-12-23 06:05:28,27.2,33.6,520.4
1089,LINE1_PROC2,2020-12-23 06:05:30,26.9,33.5,521.9
1090,LINE1_PROC2,2020-12-23 06:05:31,26.2,33.8,522.4
1091,LINE1_PROC2,2020-12-23 06:05:33,26.3,34.3,517.5
1092,LINE1_PROC2,2020-12-23 06:05:34,26.4,33.9,518.4
1093,LINE1_PROC2,2020-12-23 06:05:36,26.1,34.3,519.4
1094,LINE1_PROC2,2020-12-23 06:05:37,26.3,34.0,522.4
1095,LINE1_PROC2,2020-12-23 06:05:38,26.8,34.2,520.4
1096,LINE1_PROC2,2020-12-23 06:05:40,26.4,34.2,519.4
1097,LINE1_PROC2,2020-12-23 06:05:41,26.4,34.2,523.3
1098,LINE1_PROC2,2020-12-23 06:05:43,27.0,33.9,522.2
1099,LINE1_PROC2,2020-12-23 06:05:45,27.3,34.4,521.4
1100,LINE1_PROC2,2020-12-23 06:05:47,26.7,34.2,517.3
1101,LINE1_PROC2,2020-12-23 06:05:48,27.4,33.8,518.4
1102,LINE1_PROC2,2020-12-23 06:05:53,26.8,33.9,517.3
1103,LINE1_PROC2,2020-12-23 06:06:11,26.4,33.5,522.9
1104,LINE1_PROC2,2020-12-23 06:06:14,26.3,34.5,519.6
1105,LINE1_PROC2,2020-12-23 06:06:15,27.1,34.0,519.8
1106,LINE1_PROC2,2020-12-23 06:06:17,27.0,34.4,521.4
1107,LINE1_PROC2,2020-12-23 06:06:18,26.3,33.7,523.5
1108,LINE1_PROC2,2020-12-23 06:06:19,27.3,33.9,521.2
1109,LINE1_PROC2,2020-12-23 06:06:21,26.2,34.0,522.4
1110,LINE1_PROC2,2020-12-23 06:06:22,26.7,34.2,521.5
1111,LINE1_PROC2,2020-12-23 06:06:24,26.4,34.0,516.1
1112,LINE1_PROC2,2020-12-23 06:06:25,27.2,34.1,521.9
1113,LINE1_PROC2,2020-12-23 06:06:26,26.2,33.7,522.4
1114,LINE1_PROC2,2020-12-23 06:06:28,26.5,33.6,522.1
1115,LINE1_PROC2,2020-12-23 06:06:29,27.3,33.9,517.2
1116,LINE1_PROC2,2020-12-23 06:06:31,26.1,33.9,521.6
1117,LINE1_PROC2,2020-12-23 06:06:32,26.3,33.9,517.4
1118,LINE1_PROC2,2020-12-23 06:06:34,26.8,34.1,516.8
1119,LINE1_PROC2,2020-12-23 06:06:35,27.2,34.1,520.8
1120,LINE1_PROC2,2020-12-23 06:06:36,26.5,33.7,523.3
1121,LINE1_PROC2,2020-12-23 06:06:38,26.8,33.8,523.4
1122,LINE1_PROC2,2020-12-23 06:06:39,26.5,33.7,521.6
1123,LINE1_PROC2,2020-12-23 06:06:41,27.0,33.7,521.5
1124,LINE1_PROC2,2020-12-23 06:06:42,26.2,33.8,522.3
1125,LINE1_PROC2,2020-12-23 06:06:43,27.3,33.5,516.9
1126,LINE1_PROC2,2020-12-23 06:06:45,26.3,33.9,520.2
1127,LINE1_PROC2,2020-12-23 06:06:47,26.1,33.8,517.7
